pc8	pc8plus	exit	year	synthetic
14111235	14111235		2002	0
14111235	14111235		2003	0
14111237	14111237		1995	0
14111237	14111237		1996	0
14111237	14111237		1997	0
14111237	14111237		1998	0
14111237	14111237		1999	0
14111237	14111237		2000	0
14111237	14111237		2001	0
14111237	14111237		2002	0
14111237	14111237		2003	0
14111253	14111253		1995	0
14111253	14111253		1996	0
14111253	14111253		1997	0
14111253	14111253		1998	0
14111253	14111253		1999	0
14111253	14111253		2000	0
14111253	14111253		2001	0
14111253	14111253		2002	0
14111253	14111253		2003	0
14111255	2.2		1995	1
14111255	2.2		1996	1
14111255	2.2		1997	1
14111255	2.2		1998	1
14111255	2.2		1999	1
14111256	2.2		2000	1
14111256	2.2		2001	1
14111256	2.2		2002	1
14111256	2.2		2003	1
14111257	2.2		1995	1
14111257	2.2		1996	1
14111257	2.2		1997	1
14111257	2.2		1998	1
14111257	2.2		1999	1
14111290	14111290		1995	0
14111290	14111290		1996	0
14111290	14111290		1997	0
14111290	14111290		1998	0
14111290	14111290		1999	0
14111290	14111290		2000	0
14111290	14111290		2001	0
14111290	14111290		2002	0
14111290	14111290		2003	0
14121030	14121030		1995	0
14121030	14121030		1996	0
14121030	14121030		1997	0
14121030	14121030		1998	0
14121030	14121030		1999	0
14121030	14121030		2000	0
14121030	14121030		2001	0
14121030	14121030		2002	0
14121030	14121030		2003	0
14121050	14121050		1995	0
14121050	14121050		1996	0
14121050	14121050		1997	0
14121050	14121050		1998	0
14121050	14121050		1999	0
14121050	14121050		2000	0
14121050	14121050		2001	0
14121050	14121050		2002	0
14121050	14121050		2003	0
14122010	14122010		1995	0
14122010	14122010		1996	0
14122010	14122010		1997	0
14122010	14122010		1998	0
14122010	14122010		1999	0
14122010	14122010		2000	0
14122010	14122010		2001	0
14122010	14122010		2002	0
14122010	14122010		2003	0
14122030	14122030		1995	0
14122030	14122030		1996	0
14122030	14122030		1997	0
14122030	14122030		1998	0
14122030	14122030		1999	0
14122030	14122030		2000	0
14122030	14122030		2001	0
14122030	14122030		2002	0
14122030	14122030		2003	0
14122050	14122050		1995	0
14122050	14122050		1996	0
14122050	14122050		1997	0
14122050	14122050		1998	0
14122050	14122050		1999	0
14122050	14122050		2000	0
14122050	14122050		2001	0
14122050	14122050		2002	0
14122050	14122050		2003	0
14122070	14122070		1995	0
14122070	14122070		1996	0
14122070	14122070		1997	0
14122070	14122070		1998	0
14122070	14122070		1999	0
14122070	14122070		2000	0
14122070	14122070		2001	0
14122070	14122070		2002	0
14122070	14122070		2003	0
14131000	14131000		1995	0
14131000	14131000		1996	0
14131000	14131000		1997	0
14131000	14131000		1998	0
14131000	14131000		1999	0
14131000	14131000		2000	0
14131000	14131000		2001	0
14131000	14131000		2002	0
14131000	14131000		2003	0
14211150	14211150		1995	0
14211150	14211150		1996	0
14211150	14211150		1997	0
14211150	14211150		1998	0
14211150	14211150		1999	0
14211150	14211150		2000	0
14211150	14211150		2001	0
14211150	14211150		2002	0
14211150	14211150		2003	0
14211190	14211190		1995	0
14211190	14211190		1996	0
14211190	14211190		1997	0
14211190	14211190		1998	0
14211190	14211190		1999	0
14211190	14211190		2000	0
14211190	14211190		2001	0
14211190	14211190		2002	0
14211190	14211190		2003	0
14211210	14211210		1995	0
14211210	14211210		1996	0
14211210	14211210		1997	0
14211210	14211210		1998	0
14211210	14211210		1999	0
14211210	14211210		2000	0
14211210	14211210		2001	0
14211210	14211210		2002	0
14211210	14211210		2003	0
14211230	14211230		1995	0
14211230	14211230		1996	0
14211230	14211230		1997	0
14211230	14211230		1998	0
14211230	14211230		1999	0
14211230	14211230		2000	0
14211230	14211230		2001	0
14211230	14211230		2002	0
14211230	14211230		2003	0
14211250	14211250		1995	0
14211250	14211250		1996	0
14211250	14211250		1997	0
14211250	14211250		1998	0
14211250	14211250		1999	0
14211250	14211250		2000	0
14211250	14211250		2001	0
14211250	14211250		2002	0
14211250	14211250		2003	0
14211290	14211290		1995	0
14211290	14211290		1996	0
14211290	14211290		1997	0
14211290	14211290		1998	0
14211290	14211290		1999	0
14211290	14211290		2000	0
14211290	14211290		2001	0
14211290	14211290		2002	0
14211290	14211290		2003	0
14211330	14211330		1995	0
14211330	14211330		1996	0
14211330	14211330		1997	0
14211330	14211330		1998	0
14211330	14211330		1999	0
14211330	14211330		2000	0
14211330	14211330		2001	0
14211330	14211330		2002	0
14211330	14211330		2003	0
14211350	14211350		1995	0
14211350	14211350		1996	0
14211350	14211350		1997	0
14211350	14211350		1998	0
14211350	14211350		1999	0
14211350	14211350		2000	0
14211350	14211350		2001	0
14211350	14211350		2002	0
14211350	14211350		2003	0
14221140	14221140		1995	0
14221140	14221140		1996	0
14221140	14221140		1997	0
14221140	14221140		1998	0
14221140	14221140		1999	0
14221140	14221140		2000	0
14221140	14221140		2001	0
14221140	14221140		2002	0
14221140	14221140		2003	0
14221160	14221160		1995	0
14221160	14221160		1996	0
14221160	14221160		1997	0
14221160	14221160		1998	0
14221160	14221160		1999	0
14221160	14221160		2000	0
14221160	14221160		2001	0
14221160	14221160		2002	0
14221160	14221160		2003	0
14221210	14221210		1995	0
14221210	14221210		1996	0
14221210	14221210		1997	0
14221210	14221210		1998	0
14221210	14221210		1999	0
14221210	14221210		2000	0
14221210	14221210		2001	0
14221210	14221210		2002	0
14221210	14221210		2003	0
14221230	14221230		1995	0
14221230	14221230		1996	0
14221230	14221230		1997	0
14221230	14221230		1998	0
14221230	14221230		1999	0
14221230	14221230		2000	0
14221230	14221230		2001	0
14221230	14221230		2002	0
14221230	14221230		2003	0
14221250	14221250		1995	0
14221250	14221250		1996	0
14221250	14221250		1997	0
14221250	14221250		1998	0
14221250	14221250		1999	0
14221250	14221250		2000	0
14221250	14221250		2001	0
14221250	14221250		2002	0
14221250	14221250		2003	0
14221270	14221270		1995	0
14221270	14221270		1996	0
14221270	14221270		1997	0
14221270	14221270		1998	0
14221270	14221270		1999	0
14221270	14221270		2000	0
14221270	14221270		2001	0
14221270	14221270		2002	0
14221270	14221270		2003	0
14221290	14221290		1995	0
14221290	14221290		1996	0
14221290	14221290		1997	0
14221290	14221290		1998	0
14221290	14221290		1999	0
14221290	14221290		2000	0
14221290	14221290		2001	0
14221290	14221290		2002	0
14221290	14221290		2003	0
14301130	14301130		1995	0
14301130	14301130		1996	0
14301130	14301130		1997	0
14301130	14301130		1998	0
14301130	14301130		1999	0
14301130	14301130		2000	0
14301130	14301130		2001	0
14301130	14301130		2002	0
14301130	14301130		2003	0
14301150	14301150		1995	0
14301150	14301150		1996	0
14301150	14301150		1997	0
14301150	14301150		1998	0
14301150	14301150		1999	0
14301150	14301150		2000	0
14301150	14301150		2001	0
14301150	14301150		2002	0
14301150	14301150		2003	0
14301230	14301230		1995	0
14301230	14301230		1996	0
14301230	14301230		1997	0
14301230	14301230		1998	0
14301230	14301230		1999	0
14301230	14301230		2000	0
14301230	14301230		2001	0
14301230	14301230		2002	0
14301230	14301230		2003	0
14301250	14301250		1995	0
14301250	14301250		1996	0
14301250	14301250		1997	0
14301250	14301250		1998	0
14301250	14301250		1999	0
14301250	14301250		2000	0
14301250	14301250		2001	0
14301250	14301250		2002	0
14301250	14301250		2003	0
14301313	14301313		1995	0
14301313	14301313		1996	0
14301313	14301313		1997	0
14301313	14301313		1998	0
14301313	14301313		1999	0
14301313	14301313		2000	0
14301313	14301313		2001	0
14301313	14301313		2002	0
14301313	14301313		2003	0
14301315	14301315		1995	0
14301315	14301315		1996	0
14301315	14301315		1997	0
14301315	14301315		1998	0
14301315	14301315		1999	0
14301315	14301315		2000	0
14301315	14301315		2001	0
14301315	14301315		2002	0
14301315	14301315		2003	0
14301330	4.2002		1995	1
14301330	4.2002		1996	1
14301330	4.2002		1997	1
14301330	4.2002		1998	1
14301330	4.2002		1999	1
14301330	4.2002		2000	1
14301330	4.2002		2001	1
14301355	14301355		1995	0
14301355	14301355		1996	0
14301355	14301355		1997	0
14301355	14301355		1998	0
14301355	14301355		1999	0
14301355	14301355		2000	0
14301355	14301355		2001	0
14301355	14301355		2002	0
14301355	14301355		2003	0
14301359	14301359		1995	0
14301359	14301359		1996	0
14301359	14301359		1997	0
14301359	14301359		1998	0
14301359	14301359		1999	0
14301359	14301359		2000	0
14301359	14301359		2001	0
14301359	14301359		2002	0
14301359	14301359		2003	0
14301373	14301373		1995	0
14301373	14301373		1996	0
14301373	14301373		1997	0
14301373	14301373		1998	0
14301373	14301373		1999	0
14301373	14301373		2000	0
14301373	14301373		2001	0
14301373	14301373		2002	0
14301373	14301373		2003	0
14301375	14301375		1995	0
14301375	14301375		1996	0
14301375	14301375		1997	0
14301375	14301375		1998	0
14301375	14301375		1999	0
14301375	14301375		2000	0
14301375	14301375		2001	0
14301375	14301375		2002	0
14301375	14301375		2003	0
14301383	14301383		1995	0
14301383	14301383		1996	0
14301383	14301383		1997	0
14301383	14301383		1998	0
14301383	14301383		1999	0
14301383	14301383		2000	0
14301383	14301383		2001	0
14301383	14301383		2002	0
14301383	14301383		2003	0
14301385	4.2002		1995	1
14301387	4.2002		1995	1
14301387	4.2002		1996	1
14301387	4.2002		1997	1
14301387	4.2002		1998	1
14301387	4.2002		1999	1
14301387	4.2002		2000	1
14301387	4.2002		2001	1
14301389	4.2002		2002	1
14301389	4.2002		2003	1
14301390	4.2002		1995	1
14301390	4.2002		1996	1
14301390	4.2002		1997	1
14301390	4.2002		1998	1
14301390	4.2002		1999	1
14301390	4.2002		2000	1
14301390	4.2002		2001	1
14401000	14401000		1995	0
14401000	14401000		1996	0
14401000	14401000		1997	0
14401000	14401000		1998	0
14401000	14401000		1999	0
14401000	14401000		2000	0
14401000	14401000		2001	0
14401000	14401000		2002	0
14401000	14401000		2003	0
14501000	14501000		1995	0
14501000	14501000		1996	0
14501000	14501000		1997	0
14501000	14501000		1998	0
14501000	14501000		1999	0
14501000	14501000		2000	0
14501000	14501000		2001	0
14501000	14501000		2002	0
14501000	14501000		2003	0
14502150	14502150		1995	0
14502150	14502150		1996	0
14502150	14502150		1997	0
14502150	14502150		1998	0
14502150	14502150		1999	0
14502150	14502150		2000	0
14502150	14502150		2001	0
14502150	14502150		2002	0
14502150	14502150		2003	0
14502190	14502190		1995	0
14502190	14502190		1996	0
14502190	14502190		1997	0
14502190	14502190		1998	0
14502190	14502190		1999	0
14502190	14502190		2000	0
14502190	14502190		2001	0
14502190	14502190		2002	0
14502190	14502190		2003	0
14502250	14502250		1995	0
14502250	14502250		1996	0
14502250	14502250		1997	0
14502250	14502250		1998	0
14502250	14502250		1999	0
14502250	14502250		2000	0
14502250	14502250		2001	0
14502250	14502250		2002	0
14502250	14502250		2003	0
14502270	14502270		1995	0
14502270	14502270		1996	0
14502270	14502270		1997	0
14502270	14502270		1998	0
14502270	14502270		1999	0
14502270	14502270		2000	0
14502270	14502270		2001	0
14502270	14502270		2002	0
14502270	14502270		2003	0
14502313	14502313		1995	0
14502313	14502313		1996	0
14502313	14502313		1997	0
14502313	14502313		1998	0
14502313	14502313		1999	0
14502313	14502313		2000	0
14502313	14502313		2001	0
14502313	14502313		2002	0
14502313	14502313		2003	0
14502315	14502315		1995	0
14502315	14502315		1996	0
14502315	14502315		1997	0
14502315	14502315		1998	0
14502315	14502315		1999	0
14502315	14502315		2000	0
14502315	14502315		2001	0
14502315	14502315		2002	0
14502315	14502315		2003	0
14502320	14502320		1995	0
14502320	14502320		1996	0
14502320	14502320		1997	0
14502320	14502320		1998	0
14502320	14502320		1999	0
14502320	14502320		2000	0
14502320	14502320		2001	0
14502320	14502320		2002	0
14502320	14502320		2003	0
14502333	14502333		1995	0
14502333	14502333		1996	0
14502333	14502333		1997	0
14502333	14502333		1998	0
14502333	14502333		1999	0
14502333	14502333		2000	0
14502333	14502333		2001	0
14502333	14502333		2002	0
14502333	14502333		2003	0
14502335	14502335		1995	0
14502335	14502335		1996	0
14502335	14502335		1997	0
14502335	14502335		1998	0
14502335	14502335		1999	0
14502335	14502335		2000	0
14502335	14502335		2001	0
14502335	14502335		2002	0
14502335	14502335		2003	0
14502340	14502340		1995	0
14502340	14502340		1996	0
14502340	14502340		1997	0
14502340	14502340		1998	0
14502340	14502340		1999	0
14502340	14502340		2000	0
14502340	14502340		2001	0
14502340	14502340		2002	0
14502340	14502340		2003	0
14502353	14502353		1995	0
14502353	14502353		1996	0
14502353	14502353		1997	0
14502353	14502353		1998	0
14502353	14502353		1999	0
14502353	14502353		2000	0
14502353	14502353		2001	0
14502353	14502353		2002	0
14502353	14502353		2003	0
14502355	14502355		1995	0
14502355	14502355		1996	0
14502355	14502355		1997	0
14502355	14502355		1998	0
14502355	14502355		1999	0
14502355	14502355		2000	0
14502355	14502355		2001	0
14502355	14502355		2002	0
14502355	14502355		2003	0
14502363	14502363		1995	0
14502363	14502363		1996	0
14502363	14502363		1997	0
14502363	14502363		1998	0
14502363	14502363		1999	0
14502363	14502363		2000	0
14502363	14502363		2001	0
14502363	14502363		2002	0
14502363	14502363		2003	0
14502365	14502365		1995	0
14502365	14502365		1996	0
14502365	14502365		1997	0
14502365	14502365		1998	0
14502365	14502365		1999	0
14502365	14502365		2000	0
14502365	14502365		2001	0
14502365	14502365		2002	0
14502365	14502365		2003	0
14502370	14502370		1995	0
14502370	14502370		1996	0
14502370	14502370		1997	0
14502370	14502370		1998	0
14502370	14502370		1999	0
14502370	14502370		2000	0
14502370	14502370		2001	0
14502370	14502370		2002	0
14502370	14502370		2003	0
14502380	14502380		1995	0
14502380	14502380		1996	0
14502380	14502380		1997	0
14502380	14502380		1998	0
14502380	14502380		1999	0
14502380	14502380		2000	0
14502380	14502380		2001	0
14502380	14502380		2002	0
14502380	14502380		2003	0
15111140	15111140		1995	0
15111140	15111140		1996	0
15111140	15111140		1997	0
15111140	15111140		1998	0
15111140	15111140		1999	0
15111140	15111140		2000	0
15111140	15111140		2001	0
15111140	15111140		2002	0
15111140	15111140		2003	0
15111190	15111190		1995	0
15111190	15111190		1996	0
15111190	15111190		1997	0
15111190	15111190		1998	0
15111190	15111190		1999	0
15111190	15111190		2000	0
15111190	15111190		2001	0
15111190	15111190		2002	0
15111190	15111190		2003	0
15111200	15111200		1995	0
15111200	15111200		1996	0
15111200	15111200		1997	0
15111200	15111200		1998	0
15111200	15111200		1999	0
15111200	15111200		2000	0
15111200	15111200		2001	0
15111200	15111200		2002	0
15111200	15111200		2003	0
15111330	15111330		1995	0
15111330	15111330		1996	0
15111330	15111330		1997	0
15111330	15111330		1998	0
15111330	15111330		1999	0
15111330	15111330		2000	0
15111330	15111330		2001	0
15111330	15111330		2002	0
15111330	15111330		2003	0
15111350	15111350		1995	0
15111350	15111350		1996	0
15111350	15111350		1997	0
15111350	15111350		1998	0
15111350	15111350		1999	0
15111350	15111350		2000	0
15111350	15111350		2001	0
15111350	15111350		2002	0
15111350	15111350		2003	0
15111390	15111390		1995	0
15111390	15111390		1996	0
15111390	15111390		1997	0
15111390	15111390		1998	0
15111390	15111390		1999	0
15111390	15111390		2000	0
15111390	15111390		2001	0
15111390	15111390		2002	0
15111390	15111390		2003	0
15111430	15111430		1995	0
15111430	15111430		1996	0
15111430	15111430		1997	0
15111430	15111430		1998	0
15111430	15111430		1999	0
15111430	15111430		2000	0
15111430	15111430		2001	0
15111430	15111430		2002	0
15111430	15111430		2003	0
15111450	15111450		1995	0
15111450	15111450		1996	0
15111450	15111450		1997	0
15111450	15111450		1998	0
15111450	15111450		1999	0
15111450	15111450		2000	0
15111450	15111450		2001	0
15111450	15111450		2002	0
15111450	15111450		2003	0
15111490	15111490		1995	0
15111490	15111490		1996	0
15111490	15111490		1997	0
15111490	15111490		1998	0
15111490	15111490		1999	0
15111490	15111490		2000	0
15111490	15111490		2001	0
15111490	15111490		2002	0
15111490	15111490		2003	0
15111500	15111500		1995	0
15111500	15111500		1996	0
15111500	15111500		1997	0
15111500	15111500		1998	0
15111500	15111500		1999	0
15111500	15111500		2000	0
15111500	15111500		2001	0
15111500	15111500		2002	0
15111500	15111500		2003	0
15111600	15111600		1995	0
15111600	15111600		1996	0
15111600	15111600		1997	0
15111600	15111600		1998	0
15111600	15111600		1999	0
15111600	15111600		2000	0
15111600	15111600		2001	0
15111600	15111600		2002	0
15111600	15111600		2003	0
15111700	15111700		1995	0
15111700	15111700		1996	0
15111700	15111700		1997	0
15111700	15111700		1998	0
15111700	15111700		1999	0
15111700	15111700		2000	0
15111700	15111700		2001	0
15111700	15111700		2002	0
15111700	15111700		2003	0
15111800	15111800		1995	0
15111800	15111800		1996	0
15111800	15111800		1997	0
15111800	15111800		1998	0
15111800	15111800		1999	0
15111800	15111800		2000	0
15111800	15111800		2001	0
15111800	15111800		2002	0
15111800	15111800		2003	0
15111900	15111900		1995	0
15111900	15111900		1996	0
15111900	15111900		1997	0
15111900	15111900		1998	0
15111900	15111900		1999	0
15111900	15111900		2000	0
15111900	15111900		2001	0
15111900	15111900		2002	0
15111900	15111900		2003	0
15112100	15112100		1995	0
15112100	15112100		1996	0
15112100	15112100		1997	0
15112100	15112100		1998	0
15112100	15112100		1999	0
15112100	15112100		2000	0
15112100	15112100		2001	0
15112100	15112100		2002	0
15112100	15112100		2003	0
15112200	2.2003		1995	1
15112200	2.2003		1996	1
15112200	2.2003		1997	1
15112200	2.2003		1998	1
15112200	2.2003		1999	1
15112200	2.2003		2000	1
15112200	2.2003		2001	1
15112200	2.2003		2002	1
15112330	23.2003		1995	1
15112330	23.2003		1996	1
15112330	23.2003		1997	1
15112330	23.2003		1998	1
15112330	23.2003		1999	1
15112330	23.2003		2000	1
15112330	23.2003		2001	1
15112330	23.2003		2002	1
15112350	24.2003		1995	1
15112350	24.2003		1996	1
15112350	24.2003		1997	1
15112350	24.2003		1998	1
15112350	24.2003		1999	1
15112350	24.2003		2000	1
15112350	24.2003		2001	1
15112350	24.2003		2002	1
15112400	2.2003		2003	1
15112500	2.2003		2003	1
15112600	23.2003		2003	1
15112700	24.2003		2003	1
15113030	11.2003		1995	1
15113030	11.2003		1996	1
15113030	11.2003		1997	1
15113030	11.2003		1998	1
15113030	11.2003		1999	1
15113030	11.2003		2000	1
15113030	11.2003		2001	1
15113030	11.2003		2002	1
15113040	11.2003		2003	1
15113050	11.2003		1995	1
15113050	11.2003		1996	1
15113050	11.2003		1997	1
15113050	11.2003		1998	1
15113050	11.2003		1999	1
15113050	11.2003		2000	1
15113050	11.2003		2001	1
15113050	11.2003		2002	1
15113060	11.2003		2003	1
15113070	15113070		1995	0
15113070	15113070		1996	0
15113070	15113070		1997	0
15113070	15113070		1998	0
15113070	15113070		1999	0
15113070	15113070		2000	0
15113070	15113070		2001	0
15113070	15113070		2002	0
15113070	15113070		2003	0
15114030	15114030		1995	0
15114030	15114030		1996	0
15114030	15114030		1997	0
15114030	15114030		1998	0
15114030	15114030		1999	0
15114030	15114030		2000	0
15114030	15114030		2001	0
15114030	15114030		2002	0
15114030	15114030		2003	0
15114090	15114090		1995	0
15114090	15114090		1996	0
15114090	15114090		1997	0
15114090	15114090		1998	0
15114090	15114090		1999	0
15114090	15114090		2000	0
15114090	15114090		2001	0
15114090	15114090		2002	0
15114090	15114090		2003	0
15121113	15121113		1995	0
15121113	15121113		1996	0
15121113	15121113		1997	0
15121113	15121113		1998	0
15121113	15121113		1999	0
15121113	15121113		2000	0
15121113	15121113		2001	0
15121113	15121113		2002	0
15121113	15121113		2003	0
15121115	15121115		1995	0
15121115	15121115		1996	0
15121115	15121115		1997	0
15121115	15121115		1998	0
15121115	15121115		1999	0
15121115	15121115		2000	0
15121115	15121115		2001	0
15121115	15121115		2002	0
15121115	15121115		2003	0
15121117	15121117		1995	0
15121117	15121117		1996	0
15121117	15121117		1997	0
15121117	15121117		1998	0
15121117	15121117		1999	0
15121117	15121117		2000	0
15121117	15121117		2001	0
15121117	15121117		2002	0
15121117	15121117		2003	0
15121130	15121130		1995	0
15121130	15121130		1996	0
15121130	15121130		1997	0
15121130	15121130		1998	0
15121130	15121130		1999	0
15121130	15121130		2000	0
15121130	15121130		2001	0
15121130	15121130		2002	0
15121130	15121130		2003	0
15121153	15121153		1995	0
15121153	15121153		1996	0
15121153	15121153		1997	0
15121153	15121153		1998	0
15121153	15121153		1999	0
15121153	15121153		2000	0
15121153	15121153		2001	0
15121153	15121153		2002	0
15121153	15121153		2003	0
15121155	15121155		1995	0
15121155	15121155		1996	0
15121155	15121155		1997	0
15121155	15121155		1998	0
15121155	15121155		1999	0
15121155	15121155		2000	0
15121155	15121155		2001	0
15121155	15121155		2002	0
15121155	15121155		2003	0
15121157	15121157		1995	0
15121157	15121157		1996	0
15121157	15121157		1997	0
15121157	15121157		1998	0
15121157	15121157		1999	0
15121157	15121157		2000	0
15121157	15121157		2001	0
15121157	15121157		2002	0
15121157	15121157		2003	0
15121170	15121170		1995	0
15121170	15121170		1996	0
15121170	15121170		1997	0
15121170	15121170		1998	0
15121170	15121170		1999	0
15121170	15121170		2000	0
15121170	15121170		2001	0
15121170	15121170		2002	0
15121170	15121170		2003	0
15121213	15121213		1995	0
15121213	15121213		1996	0
15121213	15121213		1997	0
15121213	15121213		1998	0
15121213	15121213		1999	0
15121213	15121213		2000	0
15121213	15121213		2001	0
15121213	15121213		2002	0
15121213	15121213		2003	0
15121215	15121215		1995	0
15121215	15121215		1996	0
15121215	15121215		1997	0
15121215	15121215		1998	0
15121215	15121215		1999	0
15121215	15121215		2000	0
15121215	15121215		2001	0
15121215	15121215		2002	0
15121215	15121215		2003	0
15121217	15121217		1995	0
15121217	15121217		1996	0
15121217	15121217		1997	0
15121217	15121217		1998	0
15121217	15121217		1999	0
15121217	15121217		2000	0
15121217	15121217		2001	0
15121217	15121217		2002	0
15121217	15121217		2003	0
15121253	15121253		1995	0
15121253	15121253		1996	0
15121253	15121253		1997	0
15121253	15121253		1998	0
15121253	15121253		1999	0
15121253	15121253		2000	0
15121253	15121253		2001	0
15121253	15121253		2002	0
15121253	15121253		2003	0
15121255	15121255		1995	0
15121255	15121255		1996	0
15121255	15121255		1997	0
15121255	15121255		1998	0
